K_ENTIDAD_MUNICIPIO,HOGARES,POBLACION,SUPERFICIE,DENS_HOGS,DENS_HABS,ANALF,SPRIM,ANOS_PROMEDIO_DE_ESCOLARIDAD,OVSAE,OVSEE,PL<5000,PO2SM,INGRESOPC_ANUAL,DISP_INTERNET,DISP_TV_PAGA,DISP_TEL_CELULAR,DISP_TEL_FIJO,NUM_OPS,CLASS_PEN_BAF_HABS_COAXFO,IS_PEN_BAF_HABS_COAXFO
20481,552,1820,58.08,950.4132231404959,950.4132231404959,19.31,28.19,5.82,28.63,1.16,100,87.57,427.79,0,5.43478260869565,0.18115942028985,1.26811594202898,0,0,0
20482,13659,53148,804.52,1697.782528712773,1697.782528712773,14.46,28.2,6.89,22.65,2.02,41.15,51.43,2127.49,15.6078258958012,19.2716347915292,66.8791675826189,26.4820106983219,1,1,1
20483,2702,10397,95.47,2830.208442442652,2830.208442442652,4.43,17.62,7.65,24.31,2.27,23.75,46.1,2026.93,3.25684678016284,12.4352331606217,76.4248704663212,4.95928941524796,0,0,0
20484,1055,4250,201.15,524.4842157593835,524.4842157593835,17.2,39.05,4.7,15.01,1.25,100,69.66,1197.57,0.94786729857819,26.824644549763,36.4928909952606,20.1895734597156,0,0,0
20485,805,3208,128.8,624.9999999999999,624.9999999999999,27.53,46.36,3.81,20.23,2.15,100,67.45,1018.22,0.37267080745341,15.7763975155279,11.055900621118,27.2049689440993,0,0,0
20487,574,1995,109.14,525.9299981674914,525.9299981674914,5.37,17.93,6.96,9.32,4.36,100,54.39,1193.56,0.52264808362369,6.09756097560975,73.3449477351916,2.09059233449477,0,0,0
20488,38,114,13.58,279.82326951399114,279.82326951399114,8.33,40.74,4.92,0.88,0,100,80.95,350.97,5.26315789473684,31.578947368421,60.5263157894736,10.5263157894736,0,0,0
20489,1201,4994,290.88,412.8850385038504,412.8850385038504,15.84,37.22,4.88,10.29,3.57,100,43.3,888.8,0.66666666666666,15.8333333333333,6.83333333333333,21.9166666666666,0,0,0
20490,744,3098,16.6,4481.9277108433735,4481.9277108433735,31.82,52.35,3.11,1.84,2.16,100,50.23,477.22,0,0.80645161290322,3.62903225806451,5.3763440860215,0,0,0
20491,786,4404,251.88,312.05335874225824,312.05335874225824,12.03,28.71,5.41,1.6,1.64,100,51.1,563.77,0.38167938931297,24.5547073791348,1.39949109414758,3.43511450381679,0,0,0
20492,900,2956,247.75,363.2694248234107,363.2694248234107,22.16,38.99,4.72,31.44,6.63,100,63.28,745.7,0.88888888888888,12.2222222222222,9.88888888888889,11.1111111111111,0,0,0
20493,174,523,17.07,1019.3321616871705,1019.3321616871705,7.37,22.85,7.09,4.22,0.38,100,67,1136.96,2.31213872832369,6.93641618497109,53.179190751445,7.51445086705202,0,0,0
20494,1025,4662,63.09,1624.66317958472,1624.66317958472,30.23,42.81,3.57,11.56,7.01,100,71.5,418.35,0.19512195121951,1.17073170731707,10.2439024390243,1.17073170731707,0,0,0
20495,743,3101,137.16,541.703120443278,541.703120443278,24.1,50.2,3.73,10.92,10.78,100,62.08,687.96,0.13458950201884,5.51816958277254,4.30686406460296,2.01884253028263,0,0,0
20496,504,1736,63.31,796.082767335334,796.082767335334,3.31,14.63,7.71,0.17,0.12,100,51.87,1321.98,1.58730158730158,40.079365079365,16.0714285714285,44.8412698412698,0,0,0
20497,827,4352,40.95,2019.5360195360195,2019.5360195360195,44.26,60.96,2.33,1.57,1.52,100,67.05,959.47,0.60459492140266,12.3337363966142,19.3470374848851,12.9383313180169,0,0,0
20498,1864,6885,1024.22,181.9921501239968,181.9921501239968,21.21,41.87,4.55,50.02,5.9,100,72.98,1409.61,0.37553648068669,24.4635193133047,37.1244635193133,9.71030042918455,0,0,0
20499,589,2090,66.92,880.1554094441123,880.1554094441123,4.29,14.54,8.31,5.6,0.96,100,47.87,1876.82,2.03735144312393,37.5212224108658,74.8726655348047,20.7130730050933,0,0,0
20500,2418,8330,334.13,723.67042767785,723.67042767785,16.54,32.68,5.62,7.76,4.57,100,63.58,938.98,0.86848635235732,15.1778329197684,17.9073614557485,8.80893300248139,0,0,0
20501,291,936,50.15,580.259222333001,580.259222333001,21.34,42.16,4.58,4.38,0.32,100,70.95,1369.41,1.37457044673539,29.553264604811,18.5567010309278,45.0171821305842,0,0,0
20502,1366,5187,213.01,641.2844467395897,641.2844467395897,26.75,53.95,4.04,12.24,7.63,100,67.93,759.83,3.14787701317716,10.3221083455344,50.2196193265007,6.58857979502196,0,0,0
20503,107,402,8.21,1303.2886723507916,1303.2886723507916,10.39,33.6,5.34,0,0,100,10.26,1268.14,0,38.3177570093457,3.73831775700934,34.5794392523364,0,0,0
20506,215,755,43.58,493.34557136301055,493.34557136301055,16.7,37.73,5.09,1.06,1.32,100,76.69,933.65,7.90697674418604,24.6511627906976,25.5813953488372,25.5813953488372,0,0,0
20507,887,3469,143.7,617.2581767571329,617.2581767571329,21.16,43.51,4.61,10.67,1.99,100,60.22,1318.62,1.46561443066516,21.4205186020293,15.5580608793686,38.1059751972942,0,0,0
20508,500,1486,71.06,703.6307345904869,703.6307345904869,9.9,26.51,7.26,3.51,1.08,100,50.5,1897.54,6.85483870967742,28.8306451612903,74.7983870967742,18.75,0,0,0
20509,2257,10738,105.32,2142.992783896696,2142.992783896696,28.54,47.63,3.72,18.53,5.51,100,67.52,818.25,0.75321222862206,14.6211785556047,13.5135135135135,14.1338059370846,0,0,0
20505,2461,7965,199.19,1235.5037903509212,1235.5037903509212,13.12,32.05,6.77,5.66,0.98,21.96,39.81,2030.14,7.27346607070296,49.9390491670053,70.8655018285249,13.3279154815115,1,0,0
20510,196,652,16.5,1187.878787878788,1187.878787878788,13.96,27.71,5.93,4.14,6.9,100,77.06,754.63,1.0204081632653,15.3061224489795,6.12244897959183,7.14285714285714,0,0,0
20511,759,3124,146.29,518.8324560803883,518.8324560803883,7.14,24.97,5.6,36.4,9.35,100,71.49,516.46,0.13175230566534,9.88142292490118,19.631093544137,1.58102766798419,0,0,0
20512,187,870,64.16,291.45885286783044,291.45885286783044,26.85,46.35,3.3,2.3,1.49,100,68.71,425.26,0,14.4385026737967,1.60427807486631,11.7647058823529,0,0,0
20513,2505,9157,339.66,737.5022080904433,737.5022080904433,16.54,41.5,4.97,3.1,3.79,35.33,68.28,1316.25,0.47904191616766,7.26546906187624,31.6966067864271,5.4690618762475,0,0,0
20514,283,1020,56.25,503.11111111111114,503.11111111111114,18.56,47.07,4.28,1.37,2.47,100,79.67,545.06,0,4.24028268551236,0.35335689045936,3.886925795053,0,0,0
20515,17137,64639,1197.77,1430.7421291232874,1430.7421291232874,8.27,21.26,8,6.71,1.88,31.99,44.76,2632.32,18.679906542056,34.2757009345794,74.5210280373831,16.6179906542056,2,2,1
20516,1228,5093,224.5,546.9933184855233,546.9933184855233,16.46,40.39,4.34,1.39,5.68,100,69.8,806.56,0.814332247557,12.0521172638436,22.2312703583061,21.4983713355048,0,0,0
20517,1242,4815,113.55,1093.7912813738442,1093.7912813738442,37.41,52.62,3.15,7.08,6.32,100,59.5,716.96,0.8058017727639,7.81627719580983,18.2917002417405,3.94842868654311,1,1,1
20518,44,132,11.88,370.3703703703703,370.3703703703703,6.86,29.41,6.19,1.52,1.52,100,88.64,785.27,0,6.81818181818181,43.1818181818181,4.54545454545454,0,0,0
20519,802,2988,30.54,2626.0641781270465,2626.0641781270465,7.6,28.68,6.93,9.3,0.6,100,55.05,2133.22,13.4663341645885,12.0947630922693,69.9501246882793,32.7930174563591,1,0,0
20520,1785,6921,165.72,1077.1180304127445,1077.1180304127445,17.29,38.77,4.95,5.15,0.85,100,64.88,1479.83,8.8515406162465,21.6806722689075,59.047619047619,24.2016806722689,1,0,0
20521,74,235,26.53,278.9295137580098,278.9295137580098,14.77,36.87,5.15,8.94,2.55,100,87.04,411.65,1.35135135135135,9.45945945945946,14.8648648648648,8.10810810810811,0,0,0
20522,299,1030,56.45,529.6722763507528,529.6722763507528,14.29,36.22,4.93,0.98,3.03,100,68.97,716.29,0.66889632107023,14.0468227424749,7.69230769230769,13.7123745819398,0,0,0
20523,450,1503,69.64,646.180356117174,646.180356117174,6.9,25.91,7.66,3.46,1,100,60.74,1111.44,16.2222222222222,28,49.3333333333333,32,1,0,0
20524,101,314,36.43,277.2440296458962,277.2440296458962,13.08,39.54,4.45,0,0,100,49.52,735.06,0,1.98019801980198,6.93069306930693,25.7425742574257,0,0,0
20525,3435,12161,646.24,531.5362713542955,531.5362713542955,13.08,37.53,5.74,12.6,0.88,35.38,65.31,1745.99,4.83260553129548,30.0436681222707,56.768558951965,12.4308588064046,1,0,0
20530,884,3617,70.12,1260.695949800342,1260.695949800342,9.25,27.99,5.98,33.78,1.44,100,76.99,1051.02,6.22171945701357,17.0814479638009,45.5882352941176,23.6425339366515,0,0,0
20531,695,2632,44,1579.5454545454545,1579.5454545454545,4.34,18.87,7.13,2.43,1.48,100,64.09,1576.49,6.47482014388489,27.3381294964028,45.6115107913669,16.8345323741007,0,0,0
20532,934,3705,80.05,1166.7707682698315,1166.7707682698315,21.92,37.3,4.76,5.24,2.41,100,83.01,606.13,0.21413276231263,6.10278372591006,6.74518201284796,1.39186295503211,0,0,0
20533,560,2132,66.58,841.0934214478823,841.0934214478823,11.24,31.66,5.65,2.95,3.52,100,52.14,1320.22,7.32142857142857,15.7142857142857,60.5357142857142,7.5,0,0,0
20526,4640,17583,226.11,2052.0985361107423,2052.0985361107423,24.32,40.37,5.03,2.47,4.24,67.46,69.27,1597.02,3.27727468736524,23.8464855541181,47.0245795601552,11.5135834411384,0,0,0
20527,610,2600,83.42,731.239510908655,731.239510908655,19.41,43.82,4.09,0.85,1.42,100,68.24,538.86,0,0.98360655737704,4.91803278688524,4.91803278688524,0,0,0
20528,313,980,52.98,590.7889769724425,590.7889769724425,34.25,58.56,3.57,0.61,3.07,100,81.97,776.36,0.32051282051282,3.84615384615384,24.3589743589743,5.76923076923077,0,0,0
20529,202,1380,60.9,331.6912972085386,331.6912972085386,32.08,43.78,2.86,28.05,0.73,100,76.79,185.29,0,6.43564356435643,31.6831683168316,0.49504950495049,0,0,0
20537,1775,6495,431.59,411.2699552816331,411.2699552816331,20.45,41.17,4.91,5.51,1.06,100,62.55,1272.22,3.49295774647887,27.5492957746478,49.5774647887324,21.4647887323943,1,0,0
20538,170,669,18.22,933.0406147091109,933.0406147091109,11.13,36.43,4.61,33.18,0.3,100,50,1034.36,1.17647058823529,1.76470588235294,38.235294117647,7.05882352941176,0,0,0
20539,1410,5591,12.47,11307.137129109862,11307.137129109862,1.52,10.29,8.76,5.83,3.83,100,41.99,2177.62,19.3754435770049,19.4464158977998,86.2313697657913,17.1753016323633,1,0,0
20031,2006,7102,111.97,1791.551308386175,1791.551308386175,31.67,44.01,4.46,2.75,2.51,100,54.12,1261.19,1.14656031904287,20.9870388833499,46.3110667996012,8.52442671984048,0,0,0
20541,547,1622,22.47,2434.3569203382285,2434.3569203382285,7.29,35.36,5.68,0.12,0,100,79.17,917.59,1.82815356489945,14.4424131627056,36.380255941499,1.46252285191956,0,0,0
20542,230,825,10.76,2137.546468401487,2137.546468401487,11.99,44.43,4.73,0.12,0.61,100,72.69,1123.5,1.30434782608695,3.91304347826087,66.5217391304347,8.69565217391304,0,0,0
20543,1461,5869,220.32,663.1263616557734,663.1263616557734,25.61,44.32,4.27,4.65,6.8,100,66.64,762.05,8.82956878850102,8.76112251882272,31.006160164271,11.4305270362765,0,0,0
20544,291,1016,133.09,218.6490344879405,218.6490344879405,10.72,30.33,5.67,0,0.3,100,72.73,1095.31,0.68728522336769,37.1134020618556,8.93470790378007,51.2027491408934,0,0,0
20545,2709,9876,143.95,1881.9034386939911,1881.9034386939911,7.94,18.7,8.58,6.32,0.61,15.26,51.32,2214.59,18.9578713968957,24.6119733924612,74.4271988174427,23.2076866223207,1,1,1
20546,1461,5784,107.86,1354.5336547376228,1354.5336547376228,10.72,29.66,6.07,9.79,2.05,100,62.53,1516.96,17.4537987679671,13.6208076659822,55.5099247091033,41.5468856947296,1,0,0
20547,285,931,45.81,622.1349050425671,622.1349050425671,10.09,32.11,6.03,0.43,1.29,100,68.16,995.1,0,5.96491228070175,22.8070175438596,29.8245614035087,0,0,0
20548,462,1607,574.17,80.46397408433043,80.46397408433043,5.68,32.85,5.52,33.6,9.58,100,59.95,1260,4.54545454545454,29.8701298701298,52.1645021645021,16.2337662337662,0,0,0
20551,6297,22545,135.71,4640.041264460983,4640.041264460983,8.04,23.03,7.89,6.58,3.24,29.58,41.44,2561.83,17.8815308877243,28.4579958710497,80.689217087502,22.5663014133714,1,1,1
20552,137,438,55.87,245.2120995167353,245.2120995167353,10.63,24.25,5.71,4.79,0.46,100,63.33,846.95,0.72992700729927,27.0072992700729,22.6277372262773,19.7080291970802,0,0,0
20553,2443,10208,81.49,2997.9138544606703,2997.9138544606703,7.33,21.59,7.99,10.76,1.36,5.69,37.1,2565.62,25.7060990585345,16.0458452722063,78.5509619320507,36.2668849774867,1,0,0
20554,1361,5361,266.72,510.27294541091777,510.27294541091777,21.39,44.1,4.35,0.82,1.38,100,72.93,569.29,0.22042615723732,16.311535635562,13.8868479059515,6.90668626010286,0,0,0
20555,798,3032,21.31,3744.720788362272,3744.720788362272,8.73,28.47,5.8,17.02,1.06,100,41.59,1536.67,2.25563909774436,5.88972431077694,57.8947368421052,13.5338345864661,0,0,0
20557,4115,15347,112.79,3648.3730827200993,3648.3730827200993,10.92,23.55,7.86,0.69,0.36,2.05,43.52,2574.37,19.1980558930741,31.8347509113001,75.6743620899149,24.2041312272175,2,2,1
20558,397,1371,54.71,725.6443063425334,725.6443063425334,11.52,29.91,6.3,5.47,1.97,100,80.87,1294.81,0.75566750629722,43.8287153652393,68.2619647355163,0.75566750629722,0,0,0
20405,601,2110,174.94,343.546358751572,343.546358751572,14.55,34.28,5.13,0.57,0.28,100,66.38,1310.42,0.99833610648918,7.32113144758735,28.1198003327787,32.61231281198,0,0,0
20338,2855,10737,8.45,33786.98224852071,33786.98224852071,3.88,12.45,9.55,13.72,2.12,21.5,41.47,2861.5,26.297335203366,29.242636746143,88.6395511921458,29.1374474053295,2,1,1
20540,2016,7707,143.92,1400.7782101167318,1400.7782101167318,6.84,20.29,8.4,2.73,0.77,21.25,52.88,2250.34,16.1210317460317,18.8492063492063,69.5932539682539,22.3710317460317,1,0,0
20334,12424,46152,1215.53,1022.1055835725981,1022.1055835725981,14.79,35.89,5.66,11.68,2.63,70.53,54.42,1833.41,6.86037126715092,30.0161420500403,54.592413236481,17.1428571428571,1,0,0
20565,11001,43279,81.42,13511.422254974206,13511.422254974206,6.41,19.47,8.15,40.3,4.5,18.62,37.41,2490.5,8.61065648299691,15.3118748863429,84.160756501182,7.62865975631933,1,0,0
20560,1718,6646,283.32,606.3814767753777,606.3814767753777,13.28,40.41,4.97,2.78,1.35,100,72.13,1111.48,1.9208381839348,14.9010477299185,33.4691501746216,20.1979045401629,1,0,0
20038,522,1917,58.98,885.0457782299085,885.0457782299085,19.89,39.65,4.73,1.68,9.92,100,80.71,1067.48,3.25670498084291,31.8007662835249,13.9846743295019,44.2528735632184,0,0,0
20277,2948,12425,972.98,302.9867006516064,302.9867006516064,17.78,38.14,4.56,14.78,8.83,100,73.3,1084.08,0.81466395112016,16.8703326544467,31.704005431093,10.081466395112,1,1,1
20280,733,2279,61.07,1200.2619944326182,1200.2619944326182,5.87,29,6.12,1.36,0.09,100,72.41,1180.84,3.54706684856753,19.6452933151432,34.106412005457,12.0054570259208,0,0,0
20486,670,2403,141.49,473.5316983532405,473.5316983532405,8.08,24.85,6.32,10.18,2.63,100,71.81,1417.99,1.4947683109118,11.8086696562032,48.7294469357249,8.07174887892376,0,0,0
20561,822,2789,59.99,1370.2283713952324,1370.2283713952324,11.82,31.15,5.47,17.53,4.78,100,79.55,957.46,1.45985401459854,6.32603406326034,42.7007299270073,13.7469586374695,0,0,0
20563,343,1264,65.69,522.1494900289238,522.1494900289238,37.05,56.89,2.87,5.31,2.47,100,59.33,954.33,0.58309037900874,11.6618075801749,11.9533527696793,28.5714285714285,0,0,0
20564,350,1129,64.08,546.1922596754057,546.1922596754057,17.16,33.94,5.04,14.53,2.31,100,92.63,486.69,0,2,1.14285714285714,5.71428571428571,0,0,0
20567,806,3142,305.43,263.8902530858134,263.8902530858134,28.11,51.74,3.37,23.18,2.43,100,80.23,916.51,0.62034739454094,19.8511166253101,2.35732009925558,31.8858560794044,0,0,0
20568,393,1431,43.83,896.6461327857631,896.6461327857631,19.75,41.14,4.41,1.54,2.03,100,66.86,1040.49,0,0.25445292620865,38.676844783715,33.5877862595419,0,0,0
20570,5139,19849,353.73,1452.8029853277924,1452.8029853277924,8.73,23.95,7.3,13.81,4.02,42.83,52.61,2047.28,10.5355404089581,12.1518987341772,62.3369036027264,16.5920155793573,2,1,1
21001,13745,65048,176.88,7770.805065581185,7770.805065581185,10.35,26.53,6,12.75,1.25,30.84,51.65,1876.03,10.9639869043288,14.8854128774099,66.1258639505274,16.6024008730447,2,1,1
21002,2505,9095,180.82,1385.3556022563876,1385.3556022563876,13.86,33.01,5.51,19.74,3.67,100,74.94,1602.36,1.7179384738314,13.7834598481821,62.4850179784259,8.62964442668797,1,0,0
21003,9567,35764,608.55,1572.097609070742,1572.097609070742,8.8,24.85,7.51,20.01,0.7,51.85,61.68,1880.08,11.9824341279799,31.2003345880384,62.3588456712672,25.763278962777,1,1,1
21004,12381,59077,140.56,8808.338076266362,8808.338076266362,8.6,24.41,6.32,12.98,0.65,23.54,60.97,1757.92,8.78427566124727,16.8567499797783,59.9935290787025,9.67402733964248,2,1,1
21005,773,2989,75.13,1028.8832690003994,1028.8832690003994,21.57,39.79,4.49,33.52,1.07,100,87.71,1091.1,0.51746442432082,1.81112548512289,28.8486416558861,31.30659767141,0,0,0
21006,3815,15637,91.23,4181.738463224817,4181.738463224817,34.86,48.19,3.67,7.8,1.66,100,67.88,1395.63,5.70302233902759,14.0867279894875,45.2036793692509,13.4034165571616,0,0,0
21007,825,3186,185.03,445.8736421120899,445.8736421120899,18.82,46.22,4.37,11.99,0.66,100,77.15,812.37,0.24242424242424,24.7272727272727,12.3636363636363,35.7575757575757,0,0,0
21008,2757,11269,60.74,4539.018768521567,4539.018768521567,7.88,21.5,7.17,2.33,0.99,100,57.24,1713.52,5.2994555353902,43.1578947368421,74.1923774954628,15.02722323049,1,0,0
21009,497,1803,72.25,687.8892733564013,687.8892733564013,17.65,38.92,5.18,11.6,0.94,100,64.25,1007.27,2.62096774193548,44.5564516129032,39.9193548387096,31.8548387096774,0,0,0
21010,13763,65854,393.88,3494.2114349548083,3494.2114349548083,20.97,38.2,4.74,29.87,1.87,53.76,76.29,1646.31,5.65872842473235,9.82448474255334,43.1578180758866,7.80715170053164,2,1,1
21011,468,1790,79.38,589.5691609977325,589.5691609977325,10.69,36.4,4.93,10.12,4.36,100,71.48,1138.67,19.017094017094,30.7692307692307,7.05128205128205,55.9829059829059,1,0,0
21012,1682,6521,52.29,3216.676228724422,3216.676228724422,9.71,31.26,5.9,1,1.09,100,71.3,1469.95,2.85374554102259,10.1664684898929,59.6313912009512,22.294887039239,1,1,1
21013,4413,21100,47.15,9359.49098621421,9359.49098621421,14.45,34.98,5.47,2.71,0.16,3.72,71.93,2056.91,10.3831330763999,31.5801405576966,68.0798004987531,8.61482656993879,1,0,0
21014,1296,4832,44.63,2903.876316379117,2903.876316379117,31.06,47.91,4.07,4.52,2.44,100,74.12,1130.58,10.108024691358,13.4259259259259,45.6018518518518,15.8179012345679,1,0,0
21015,27127,117244,135.13,20074.74284022793,20074.74284022793,5.18,15.32,8.19,15.86,0.4,6.53,41.61,2254.05,21.2703210823165,21.1892210712574,81.2658974453496,25.7971762450694,3,1,1
21016,2367,8768,166.81,1418.9796774773695,1418.9796774773695,14.8,33.81,5.46,3.67,3.33,100,68.97,1233.89,8.36855452240067,17.1597633136094,39.0532544378698,12.2147083685545,1,0,0
21017,6726,28306,48.2,13954.356846473027,13954.356846473027,15.11,30.63,5.82,1.79,1.58,74.56,71.87,1582.61,6.89860243829913,23.4463276836158,64.7338685697294,8.54891465953018,1,0,0
21018,979,3679,331.62,295.2174175260841,295.2174175260841,11.42,33.21,5.48,5.44,2.17,100,69.92,1092.67,0.81716036772216,13.6874361593462,14.4024514811031,11.9509703779366,0,0,0
21080,671,2562,12.43,5398.230088495576,5398.230088495576,28.78,45.55,4.13,1.8,3.12,100,73,922.39,0.89418777943368,5.06706408345752,23.2488822652757,6.40834575260805,0,0,0
21019,35093,134364,293.21,11968.554960608439,11968.554960608439,6.06,20.22,8.15,6.72,0.25,26.56,52.56,2201.2,26.7717208560111,34.7533696178725,69.6321203658849,43.1596044795258,1,1,1
21020,1555,7039,26.94,5772.086117297698,5772.086117297698,7.2,25.46,6.38,13.01,0.3,4.23,73.37,1355.06,8.74598070739549,9.64630225080385,72.3472668810289,12.4758842443729,1,0,0
21021,349,1326,11.34,3077.6014109347443,3077.6014109347443,10.01,25.01,6.52,4,0.15,100,69.53,1403.35,2.29226361031518,42.9799426934097,45.5587392550143,53.8681948424068,0,0,0
21022,2913,12230,129.8,2244.2218798151,2244.2218798151,11.7,32.37,5.19,2.34,0.62,100,68.61,1215.21,7.174733951253,9.50909715070374,36.2169584620666,34.569172674219,1,0,0
21023,2097,9344,133.03,1576.3361647748627,1576.3361647748627,14.45,37.81,4.91,6.32,1.78,100,77.85,873.87,0.71530758226037,17.6442536957558,30.3767286599904,12.8755364806866,0,0,0
21024,269,902,188.17,142.95583780623903,142.95583780623903,16.3,43.71,4.5,13,1,100,58.61,1167.35,1.48698884758364,65.0557620817843,12.267657992565,56.5055762081784,0,0,0
21025,2303,8558,106.73,2157.7813173428276,2157.7813173428276,12.99,29.54,6.4,4.97,4.21,100,75.92,1551.78,7.5119409465914,11.8975249674337,64.0468953538862,14.8936170212765,1,0,0
21026,3462,14440,66.91,5174.114482140189,5174.114482140189,11.84,32.03,5.53,3.75,0.28,47.85,58.34,1586.46,11.3294797687861,3.8150289017341,42.1965317919075,34.6242774566474,2,1,1
21027,1168,3886,392.79,297.3599124213957,297.3599124213957,13.05,41.22,4.97,8.29,5.42,100,86.76,919.37,1.11301369863013,13.6130136986301,8.90410958904109,17.2945205479452,1,0,0
21028,661,2624,16.17,4087.8169449598017,4087.8169449598017,29.44,50.63,3.72,6.33,1.75,100,83.02,873.26,0.90771558245083,2.42057488653555,15.4311649016641,3.47957639939485,0,0,0
21099,4725,19174,244.6,1931.7252657399838,1931.7252657399838,13.21,35.83,5.1,4.77,0.99,100,74.99,1497.59,3.26063942409485,24.2007198814313,57.31526572094,13.3601524454795,1,0,0
21029,922,3637,13.99,6590.421729807005,6590.421729807005,24.69,37.57,5.76,1.13,1.76,100,69.68,1416.58,4.55531453362256,27.114967462039,28.3080260303687,13.5574837310195,1,0,0
